application_id,location_id,region,hiring_manager_id,role,source,commute_band_km,availability_match,applied_at,screened_at,interview_scheduled_at,interview_completed_at,offer_at,onboarding_started_at,scheduled_first_shift_at,first_shift_at,stage_reached,exit_reason,separation_at,tenure_days,separation_reason
APP-001120,LOC-25,South,MGR-025,Seasonal Associate,referral,0-5,limited,2025-09-05,2025-09-07,,,,,,,screened,no_interview_slot,,,
APP-000158,LOC-20,Northeast,MGR-020,Seasonal Associate,career_site,11-20,full,2025-09-05,2025-09-08,2025-09-09,2025-09-13,2025-09-14,2025-09-16,2025-09-24,2025-09-24,started,,2025-12-03,70,voluntary_quit
APP-001043,LOC-18,Northeast,MGR-018,Shift Supervisor,social,0-5,limited,2025-09-05,,,,,,,,applied,incomplete_application,,,
APP-000412,LOC-09,Midwest,MGR-009,Seasonal Associate,jobboard_c,6-10,full,2025-09-05,2025-09-06,2025-09-07,,,,,,interview_scheduled,interview_no_show,,,
APP-000846,LOC-01,Midwest,MGR-001,Cashier,jobboard_a,6-10,full,2025-09-05,2025-09-05,2025-09-07,2025-09-12,2025-09-14,2025-09-16,2025-09-23,2025-09-23,started,,,,
APP-000052,LOC-23,South,MGR-023,Cashier,jobboard_b,40+,limited,2025-09-06,2025-09-06,2025-09-06,,,,,,interview_scheduled,interview_no_show,,,
APP-000751,LOC-05,Midwest,MGR-005,Sales Associate,jobboard_c,6-10,partial,2025-09-06,,,,,,,,applied,availability_mismatch,,,
APP-000750,LOC-25,South,MGR-025,Sales Associate,jobboard_c,6-10,full,2025-09-06,,,,,,,,applied,incomplete_application,,,
APP-000491,LOC-35,West,MGR-035,Shift Supervisor,referral,40+,full,2025-09-06,,,,,,,,applied,incomplete_application,,,
APP-001139,LOC-01,Midwest,MGR-001,Cashier,jobboard_c,0-5,partial,2025-09-06,,,,,,,,applied,availability_mismatch,,,
APP-000568,LOC-03,Midwest,MGR-003,Cashier,jobboard_b,21-40,full,2025-09-06,,,,,,,,applied,availability_mismatch,,,
APP-000754,LOC-01,Midwest,MGR-001,Sales Associate,career_site,6-10,full,2025-09-06,,,,,,,,applied,withdrew,,,
APP-000483,LOC-39,West,MGR-039,Cashier,referral,6-10,limited,2025-09-06,,,,,,,,applied,withdrew,,,
APP-000220,LOC-39,West,MGR-039,Sales Associate,jobboard_b,0-5,full,2025-09-06,2025-09-06,2025-09-06,2025-09-12,2025-09-15,2025-09-15,2025-09-22,2025-09-22,started,,,,
APP-000210,LOC-35,West,MGR-035,Sales Associate,jobboard_c,6-10,partial,2025-09-06,,,,,,,,applied,availability_mismatch,,,
APP-001125,LOC-41,West,MGR-041,Shift Supervisor,jobboard_c,0-5,full,2025-09-06,,,,,,,,applied,availability_mismatch,,,
APP-000542,LOC-03,Midwest,MGR-003,Sales Associate,jobboard_c,6-10,limited,2025-09-06,,,,,,,,applied,availability_mismatch,,,
APP-000278,LOC-16,Northeast,MGR-016,Cashier,jobboard_c,11-20,full,2025-09-06,2025-09-06,,,,,,,screened,unresponsive,,,
APP-001085,LOC-36,West,MGR-036,Sales Associate,social,6-10,partial,2025-09-06,2025-09-08,,,,,,,screened,no_interview_slot,,,
APP-000812,LOC-20,Northeast,MGR-020,Cashier,referral,6-10,partial,2025-09-06,2025-09-06,,,,,,,screened,withdrew,,,
APP-000811,LOC-02,Midwest,MGR-002,Seasonal Associate,career_site,21-40,full,2025-09-06,,,,,,,,applied,failed_knockout,,,
APP-001148,LOC-19,Northeast,MGR-019,Sales Associate,referral,0-5,limited,2025-09-06,2025-09-09,2025-09-16,2025-09-22,,,,,interview_completed,not_qualified,,,
APP-000557,LOC-30,South,MGR-030,Sales Associate,jobboard_c,11-20,limited,2025-09-06,,,,,,,,applied,availability_mismatch,,,
APP-001109,LOC-32,South,MGR-032,Stocker,jobboard_c,6-10,full,2025-09-06,,,,,,,,applied,availability_mismatch,,,
APP-000535,LOC-18,Northeast,MGR-018,Seasonal Associate,jobboard_c,0-5,full,2025-09-06,2025-09-06,2025-09-07,2025-09-08,,,,,interview_completed,not_qualified,,,
APP-000860,LOC-13,Northeast,MGR-013,Shift Supervisor,jobboard_c,40+,full,2025-09-06,2025-09-07,2025-09-09,,,,,,interview_scheduled,interview_no_show,,,
APP-000293,LOC-14,Northeast,MGR-014,Sales Associate,jobboard_c,11-20,partial,2025-09-06,,,,,,,,applied,failed_knockout,,,
APP-000029,LOC-04,Midwest,MGR-004,Seasonal Associate,jobboard_c,11-20,full,2025-09-06,,,,,,,,applied,incomplete_application,,,
APP-000788,LOC-42,West,MGR-042,Sales Associate,jobboard_c,11-20,limited,2025-09-06,,,,,,,,applied,withdrew,,,
APP-000566,LOC-33,South,MGR-033,Sales Associate,career_site,11-20,full,2025-09-06,2025-09-09,2025-09-09,2025-09-10,2025-09-11,2025-09-13,2025-09-20,2025-09-20,started,,,,
APP-000745,LOC-33,South,MGR-033,Seasonal Associate,jobboard_c,11-20,full,2025-09-06,2025-09-06,,,,,,,screened,withdrew,,,
APP-000910,LOC-39,West,MGR-039,Stocker,jobboard_c,0-5,partial,2025-09-06,2025-09-08,2025-09-08,2025-09-10,2025-09-11,2025-09-13,2025-09-22,,onboarding_started,no_show_first_shift,,,
APP-001076,LOC-15,Northeast,MGR-015,Seasonal Associate,jobboard_c,0-5,partial,2025-09-06,2025-09-08,2025-09-09,2025-09-11,,,,,interview_completed,not_qualified,,,
APP-000954,LOC-24,South,MGR-024,Cashier,social,11-20,full,2025-09-06,2025-09-09,2025-09-11,2025-09-12,,,,,interview_completed,failed_background_check,,,
APP-000744,LOC-26,South,MGR-026,Sales Associate,career_site,0-5,partial,2025-09-06,2025-09-08,2025-09-09,2025-09-11,,,,,interview_completed,failed_background_check,,,
APP-000956,LOC-34,West,MGR-034,Sales Associate,social,40+,partial,2025-09-06,2025-09-06,2025-09-08,2025-09-14,2025-09-17,2025-09-19,2025-09-28,,onboarding_started,no_show_first_shift,,,
APP-000082,LOC-28,South,MGR-028,Cashier,social,40+,full,2025-09-06,,,,,,,,applied,withdrew,,,
APP-001045,LOC-32,South,MGR-032,Sales Associate,career_site,6-10,partial,2025-09-06,,,,,,,,applied,failed_knockout,,,
APP-000964,LOC-40,West,MGR-040,Sales Associate,referral,0-5,full,2025-09-06,,,,,,,,applied,failed_knockout,,,
APP-000965,LOC-38,West,MGR-038,Seasonal Associate,jobboard_a,6-10,partial,2025-09-06,2025-09-09,2025-09-11,2025-09-15,2025-09-15,2025-09-16,2025-09-20,2025-09-20,started,,,,
APP-000153,LOC-23,South,MGR-023,Shift Supervisor,jobboard_c,0-5,full,2025-09-06,,,,,,,,applied,failed_knockout,,,
APP-000703,LOC-02,Midwest,MGR-002,Seasonal Associate,referral,6-10,partial,2025-09-06,,,,,,,,applied,availability_mismatch,,,
APP-000702,LOC-09,Midwest,MGR-009,Sales Associate,jobboard_c,0-5,partial,2025-09-06,,,,,,,,applied,availability_mismatch,,,
APP-000146,LOC-37,West,MGR-037,Cashier,jobboard_c,6-10,full,2025-09-06,2025-09-06,2025-09-08,,,,,,interview_scheduled,interview_no_show,,,
APP-000632,LOC-02,Midwest,MGR-002,Seasonal Associate,referral,6-10,full,2025-09-06,,,,,,,,applied,failed_knockout,,,
APP-000633,LOC-18,Northeast,MGR-018,Seasonal Associate,jobboard_b,21-40,partial,2025-09-06,,,,,,,,applied,failed_knockout,,,
APP-001023,LOC-25,South,MGR-025,Cashier,jobboard_a,0-5,partial,2025-09-06,,,,,,,,applied,incomplete_application,,,
APP-000134,LOC-06,Midwest,MGR-006,Sales Associate,career_site,6-10,partial,2025-09-06,,,,,,,,applied,availability_mismatch,,,
APP-000265,LOC-38,West,MGR-038,Seasonal Associate,social,40+,limited,2025-09-06,2025-09-09,2025-09-09,,,,,,interview_scheduled,interview_no_show,,,
APP-000649,LOC-19,Northeast,MGR-019,Cashier,jobboard_c,6-10,full,2025-09-06,,,,,,,,applied,withdrew,,,
APP-001169,LOC-42,West,MGR-042,Seasonal Associate,social,11-20,limited,2025-09-06,2025-09-06,,,,,,,screened,recruiter_no_action,,,
APP-000651,LOC-13,Northeast,MGR-013,Seasonal Associate,jobboard_c,6-10,full,2025-09-06,2025-09-06,2025-09-06,,,,,,interview_scheduled,interview_no_show,,,
APP-000661,LOC-32,South,MGR-032,Sales Associate,jobboard_c,6-10,limited,2025-09-06,,,,,,,,applied,incomplete_application,,,
APP-001000,LOC-31,South,MGR-031,Sales Associate,jobboard_c,0-5,limited,2025-09-06,2025-09-06,,,,,,,screened,no_interview_slot,,,
APP-000345,LOC-14,Northeast,MGR-014,Sales Associate,jobboard_c,6-10,partial,2025-09-06,2025-09-08,,,,,,,screened,no_interview_slot,,,
APP-000596,LOC-34,West,MGR-034,Shift Supervisor,jobboard_c,0-5,full,2025-09-06,,,,,,,,applied,availability_mismatch,,,
APP-000716,LOC-11,Midwest,MGR-011,Stocker,referral,6-10,full,2025-09-06,2025-09-06,2025-09-06,2025-09-11,2025-09-11,2025-09-13,2025-09-18,,onboarding_started,no_show_first_shift,,,
APP-001059,LOC-16,Northeast,MGR-016,Seasonal Associate,jobboard_b,6-10,limited,2025-09-06,,,,,,,,applied,withdrew,,,
APP-000740,LOC-34,West,MGR-034,Sales Associate,jobboard_c,0-5,limited,2025-09-06,2025-09-06,2025-09-08,2025-09-12,,,,,interview_completed,candidate_declined,,,
APP-000899,LOC-05,Midwest,MGR-005,Sales Associate,jobboard_c,0-5,full,2025-09-06,2025-09-08,2025-09-09,,,,,,interview_scheduled,interview_no_show,,,
APP-000900,LOC-42,West,MGR-042,Cashier,jobboard_c,0-5,full,2025-09-06,,,,,,,,applied,incomplete_application,,,
APP-001147,LOC-18,Northeast,MGR-018,Shift Supervisor,jobboard_a,11-20,full,2025-09-06,2025-09-06,2025-09-07,2025-09-12,2025-09-15,2025-09-17,2025-09-20,,onboarding_started,no_show_first_shift,,,
APP-000738,LOC-35,West,MGR-035,Cashier,jobboard_c,0-5,full,2025-09-06,,,,,,,,applied,withdrew,,,
APP-001157,LOC-14,Northeast,MGR-014,Seasonal Associate,jobboard_c,6-10,full,2025-09-06,,,,,,,,applied,withdrew,,,
APP-000936,LOC-08,Midwest,MGR-008,Stocker,jobboard_c,21-40,full,2025-09-06,,,,,,,,applied,incomplete_application,,,
APP-000916,LOC-37,West,MGR-037,Sales Associate,jobboard_b,11-20,partial,2025-09-06,,,,,,,,applied,availability_mismatch,,,
APP-000195,LOC-25,South,MGR-025,Cashier,jobboard_a,6-10,full,2025-09-06,,,,,,,,applied,incomplete_application,,,
APP-000433,LOC-16,Northeast,MGR-016,Cashier,jobboard_c,6-10,full,2025-09-06,2025-09-08,2025-09-10,2025-09-12,,,,,interview_completed,not_qualified,,,
APP-000725,LOC-31,South,MGR-031,Sales Associate,jobboard_b,11-20,full,2025-09-06,2025-09-09,2025-09-17,,,,,,interview_scheduled,interview_no_show,,,
APP-000592,LOC-36,West,MGR-036,Sales Associate,jobboard_c,11-20,partial,2025-09-06,,,,,,,,applied,failed_knockout,,,
APP-000921,LOC-06,Midwest,MGR-006,Shift Supervisor,jobboard_a,0-5,limited,2025-09-06,,,,,,,,applied,availability_mismatch,,,
APP-000185,LOC-14,Northeast,MGR-014,Seasonal Associate,jobboard_c,21-40,full,2025-09-06,,,,,,,,applied,failed_knockout,,,
APP-000733,LOC-25,South,MGR-025,Cashier,jobboard_c,6-10,limited,2025-09-06,2025-09-07,2025-09-11,2025-09-14,2025-09-14,2025-09-16,2025-09-18,2025-09-18,started,,2025-09-24,6,attendance
APP-000626,LOC-17,Northeast,MGR-017,Cashier,jobboard_c,6-10,limited,2025-09-07,,,,,,,,applied,availability_mismatch,,,
APP-000743,LOC-28,South,MGR-028,Shift Supervisor,career_site,6-10,partial,2025-09-07,2025-09-09,2025-09-09,2025-09-13,2025-09-13,2025-09-14,2025-09-17,2025-09-17,started,,,,
APP-000466,LOC-41,West,MGR-041,Stocker,career_site,11-20,full,2025-09-07,2025-09-10,2025-09-10,2025-09-13,2025-09-14,2025-09-14,2025-09-19,,onboarding_started,no_show_first_shift,,,
APP-000501,LOC-04,Midwest,MGR-004,Cashier,social,40+,full,2025-09-07,,,,,,,,applied,availability_mismatch,,,
APP-000522,LOC-32,South,MGR-032,Sales Associate,jobboard_c,0-5,partial,2025-09-07,,,,,,,,applied,withdrew,,,
APP-000452,LOC-41,West,MGR-041,Stocker,career_site,21-40,partial,2025-09-07,,,,,,,,applied,failed_knockout,,,
APP-000277,LOC-17,Northeast,MGR-017,Seasonal Associate,jobboard_a,0-5,limited,2025-09-07,2025-09-07,2025-09-10,2025-09-15,2025-09-16,2025-09-18,2025-09-20,2025-09-20,started,,,,
APP-000648,LOC-19,Northeast,MGR-019,Cashier,jobboard_c,6-10,full,2025-09-07,,,,,,,,applied,withdrew,,,
APP-000478,LOC-11,Midwest,MGR-011,Sales Associate,jobboard_a,6-10,full,2025-09-07,,,,,,,,applied,failed_knockout,,,
APP-000766,LOC-02,Midwest,MGR-002,Sales Associate,career_site,6-10,full,2025-09-07,,,,,,,,applied,availability_mismatch,,,
APP-000772,LOC-15,Northeast,MGR-015,Shift Supervisor,referral,0-5,full,2025-09-07,2025-09-09,2025-09-10,2025-09-12,2025-09-14,,,,offer_extended,offer_declined,,,
APP-000735,LOC-36,West,MGR-036,Sales Associate,jobboard_a,40+,partial,2025-09-07,,,,,,,,applied,withdrew,,,
APP-000458,LOC-29,South,MGR-029,Seasonal Associate,career_site,6-10,partial,2025-09-07,,,,,,,,applied,failed_knockout,,,
APP-000484,LOC-28,South,MGR-028,Seasonal Associate,jobboard_c,6-10,full,2025-09-07,,,,,,,,applied,incomplete_application,,,
APP-000374,LOC-39,West,MGR-039,Cashier,jobboard_a,0-5,limited,2025-09-07,2025-09-09,2025-09-10,,,,,,interview_scheduled,interview_no_show,,,
APP-001140,LOC-04,Midwest,MGR-004,Sales Associate,jobboard_b,11-20,full,2025-09-07,2025-09-07,2025-09-09,2025-09-13,2025-09-13,2025-09-14,2025-09-22,2025-09-22,started,,,,
APP-000915,LOC-19,Northeast,MGR-019,Sales Associate,jobboard_a,0-5,limited,2025-09-07,2025-09-08,2025-09-18,2025-09-22,2025-09-24,2025-09-25,2025-10-03,2025-10-03,started,,,,
APP-000870,LOC-19,Northeast,MGR-019,Cashier,social,0-5,full,2025-09-07,2025-09-07,,,,,,,screened,no_interview_slot,,,
APP-000998,LOC-38,West,MGR-038,Sales Associate,jobboard_c,6-10,full,2025-09-07,2025-09-08,2025-09-10,2025-09-15,2025-09-15,2025-09-17,2025-09-21,2025-09-21,started,,2025-10-17,26,schedule_conflict
APP-000018,LOC-21,Northeast,MGR-021,Seasonal Associate,jobboard_b,6-10,limited,2025-09-07,,,,,,,,applied,incomplete_application,,,
APP-000211,LOC-15,Northeast,MGR-015,Stocker,referral,0-5,partial,2025-09-07,2025-09-10,,,,,,,screened,unresponsive,,,
APP-000863,LOC-26,South,MGR-026,Sales Associate,career_site,0-5,full,2025-09-07,,,,,,,,applied,failed_knockout,,,
APP-000240,LOC-23,South,MGR-023,Seasonal Associate,jobboard_c,6-10,partial,2025-09-07,2025-09-10,,,,,,,screened,unresponsive,,,
APP-000010,LOC-02,Midwest,MGR-002,Sales Associate,jobboard_a,21-40,limited,2025-09-07,,,,,,,,applied,availability_mismatch,,,
APP-001004,LOC-39,West,MGR-039,Cashier,jobboard_b,0-5,partial,2025-09-07,,,,,,,,applied,failed_knockout,,,
APP-000855,LOC-11,Midwest,MGR-011,Stocker,social,11-20,full,2025-09-07,2025-09-08,2025-09-11,2025-09-15,2025-09-17,2025-09-19,2025-09-25,,onboarding_started,no_show_first_shift,,,
APP-000191,LOC-42,West,MGR-042,Stocker,jobboard_c,21-40,partial,2025-09-07,,,,,,,,applied,incomplete_application,,,
APP-001020,LOC-06,Midwest,MGR-006,Sales Associate,jobboard_c,6-10,full,2025-09-07,2025-09-10,2025-09-11,2025-09-15,2025-09-15,2025-09-16,2025-09-18,,onboarding_started,no_show_first_shift,,,
APP-000986,LOC-13,Northeast,MGR-013,Seasonal Associate,jobboard_c,11-20,full,2025-09-07,,,,,,,,applied,failed_knockout,,,
APP-000244,LOC-08,Midwest,MGR-008,Shift Supervisor,jobboard_c,0-5,limited,2025-09-07,,,,,,,,applied,availability_mismatch,,,
APP-000017,LOC-22,South,MGR-022,Sales Associate,jobboard_b,6-10,limited,2025-09-07,2025-09-07,,,,,,,screened,unresponsive,,,
APP-001032,LOC-12,Northeast,MGR-012,Cashier,jobboard_c,0-5,full,2025-09-07,2025-09-10,2025-09-12,2025-09-14,2025-09-17,,,,offer_extended,offer_declined,,,
APP-000848,LOC-17,Northeast,MGR-017,Stocker,career_site,0-5,partial,2025-09-07,2025-09-07,,,,,,,screened,unresponsive,,,
APP-000106,LOC-19,Northeast,MGR-019,Cashier,jobboard_c,40+,partial,2025-09-07,,,,,,,,applied,incomplete_application,,,
APP-000148,LOC-24,South,MGR-024,Sales Associate,career_site,6-10,partial,2025-09-07,2025-09-07,2025-09-08,2025-09-14,2025-09-15,2025-09-16,2025-09-19,2025-09-19,started,,,,
APP-000181,LOC-13,Northeast,MGR-013,Shift Supervisor,jobboard_a,6-10,limited,2025-09-07,,,,,,,,applied,withdrew,,,
APP-000948,LOC-09,Midwest,MGR-009,Stocker,jobboard_c,0-5,full,2025-09-07,2025-09-07,2025-09-10,2025-09-13,2025-09-13,2025-09-13,2025-09-22,2025-09-22,started,,2025-11-10,49,found_other_job
APP-001069,LOC-14,Northeast,MGR-014,Seasonal Associate,jobboard_c,40+,partial,2025-09-07,2025-09-09,,,,,,,screened,no_interview_slot,,,
APP-000059,LOC-15,Northeast,MGR-015,Sales Associate,jobboard_c,21-40,limited,2025-09-07,,,,,,,,applied,failed_knockout,,,
APP-000062,LOC-10,Midwest,MGR-010,Sales Associate,jobboard_c,6-10,partial,2025-09-07,,,,,,,,applied,availability_mismatch,,,
APP-000159,LOC-31,South,MGR-031,Cashier,jobboard_c,21-40,full,2025-09-07,2025-09-09,,,,,,,screened,no_interview_slot,,,
APP-000256,LOC-18,Northeast,MGR-018,Cashier,jobboard_a,11-20,full,2025-09-07,2025-09-10,2025-09-11,,,,,,interview_scheduled,interview_no_show,,,
APP-000165,LOC-35,West,MGR-035,Shift Supervisor,jobboard_a,0-5,limited,2025-09-07,,,,,,,,applied,availability_mismatch,,,
APP-000215,LOC-23,South,MGR-023,Shift Supervisor,jobboard_c,6-10,partial,2025-09-07,2025-09-10,2025-09-10,2025-09-15,,,,,interview_completed,not_qualified,,,
APP-000076,LOC-02,Midwest,MGR-002,Sales Associate,jobboard_b,6-10,partial,2025-09-07,,,,,,,,applied,availability_mismatch,,,
APP-000385,LOC-40,West,MGR-040,Sales Associate,jobboard_b,40+,partial,2025-09-08,2025-09-08,2025-09-17,,,,,,interview_scheduled,interview_no_show,,,
APP-000120,LOC-34,West,MGR-034,Sales Associate,social,6-10,limited,2025-09-08,2025-09-09,2025-09-12,,,,,,interview_scheduled,interview_no_show,,,
APP-000670,LOC-28,South,MGR-028,Sales Associate,referral,21-40,full,2025-09-08,2025-09-11,2025-09-12,2025-09-17,2025-09-20,2025-09-22,2025-09-25,2025-09-25,started,,2025-12-16,82,attendance
APP-000060,LOC-25,South,MGR-025,Sales Associate,jobboard_c,6-10,partial,2025-09-08,2025-09-09,,,,,,,screened,no_interview_slot,,,
APP-000203,LOC-38,West,MGR-038,Stocker,jobboard_b,6-10,partial,2025-09-08,,,,,,,,applied,failed_knockout,,,
APP-000676,LOC-19,Northeast,MGR-019,Seasonal Associate,jobboard_b,0-5,full,2025-09-08,2025-09-08,2025-09-17,,,,,,interview_scheduled,interview_no_show,,,
APP-000987,LOC-26,South,MGR-026,Stocker,social,6-10,partial,2025-09-08,2025-09-11,2025-09-12,,,,,,interview_scheduled,interview_no_show,,,
APP-001101,LOC-21,Northeast,MGR-021,Sales Associate,career_site,11-20,limited,2025-09-08,2025-09-09,2025-09-09,,,,,,interview_scheduled,interview_no_show,,,
APP-000019,LOC-11,Midwest,MGR-011,Seasonal Associate,career_site,0-5,limited,2025-09-08,,,,,,,,applied,availability_mismatch,,,
APP-000973,LOC-39,West,MGR-039,Cashier,jobboard_a,0-5,partial,2025-09-08,,,,,,,,applied,failed_knockout,,,
APP-001071,LOC-05,Midwest,MGR-005,Cashier,referral,6-10,partial,2025-09-08,2025-09-09,2025-09-11,2025-09-13,2025-09-14,,,,offer_extended,unresponsive_after_offer,,,
APP-000721,LOC-26,South,MGR-026,Cashier,referral,11-20,full,2025-09-08,,,,,,,,applied,incomplete_application,,,
APP-001114,LOC-21,Northeast,MGR-021,Seasonal Associate,jobboard_a,6-10,full,2025-09-08,2025-09-08,2025-09-11,2025-09-14,2025-09-16,2025-09-16,2025-09-25,2025-09-25,started,,2025-10-01,6,schedule_conflict
APP-000765,LOC-05,Midwest,MGR-005,Sales Associate,jobboard_a,0-5,partial,2025-09-08,,,,,,,,applied,availability_mismatch,,,
APP-000564,LOC-03,Midwest,MGR-003,Sales Associate,social,0-5,full,2025-09-08,2025-09-11,2025-09-19,2025-09-20,2025-09-20,2025-09-22,2025-09-24,2025-09-24,started,,2025-11-05,42,schedule_conflict
APP-000112,LOC-17,Northeast,MGR-017,Sales Associate,referral,6-10,full,2025-09-08,2025-09-09,,,,,,,screened,recruiter_no_action,,,
APP-001130,LOC-01,Midwest,MGR-001,Cashier,referral,6-10,partial,2025-09-08,,,,,,,,applied,availability_mismatch,,,
APP-000513,LOC-02,Midwest,MGR-002,Seasonal Associate,social,6-10,partial,2025-09-08,,,,,,,,applied,availability_mismatch,,,
APP-001128,LOC-19,Northeast,MGR-019,Sales Associate,career_site,6-10,partial,2025-09-08,2025-09-10,2025-09-14,2025-09-18,2025-09-20,2025-09-22,2025-10-02,,onboarding_started,no_show_first_shift,,,
APP-000434,LOC-33,South,MGR-033,Stocker,referral,11-20,full,2025-09-08,2025-09-09,2025-09-09,2025-09-11,2025-09-11,2025-09-11,2025-09-14,2025-09-14,started,,,,
APP-000840,LOC-28,South,MGR-028,Cashier,jobboard_c,11-20,limited,2025-09-08,,,,,,,,applied,incomplete_application,,,
APP-000520,LOC-36,West,MGR-036,Sales Associate,jobboard_a,6-10,full,2025-09-08,,,,,,,,applied,failed_knockout,,,
APP-000079,LOC-01,Midwest,MGR-001,Sales Associate,jobboard_b,21-40,limited,2025-09-08,,,,,,,,applied,availability_mismatch,,,
APP-000426,LOC-31,South,MGR-031,Seasonal Associate,jobboard_a,0-5,limited,2025-09-08,2025-09-11,2025-09-20,2025-09-21,2025-09-24,2025-09-25,2025-09-29,2025-09-29,started,,,,
APP-000653,LOC-19,Northeast,MGR-019,Stocker,referral,11-20,limited,2025-09-08,2025-09-11,,,,,,,screened,no_interview_slot,,,
APP-001082,LOC-17,Northeast,MGR-017,Sales Associate,referral,6-10,partial,2025-09-08,,,,,,,,applied,availability_mismatch,,,
APP-000795,LOC-24,South,MGR-024,Seasonal Associate,referral,0-5,full,2025-09-08,2025-09-09,2025-09-09,2025-09-10,,,,,interview_completed,candidate_declined,,,
APP-000167,LOC-13,Northeast,MGR-013,Cashier,jobboard_a,0-5,limited,2025-09-08,2025-09-10,2025-09-12,2025-09-16,2025-09-16,2025-09-17,2025-09-26,2025-09-26,started,,2025-10-21,25,found_other_job
APP-001171,LOC-05,Midwest,MGR-005,Sales Associate,referral,6-10,full,2025-09-08,2025-09-08,2025-09-11,,,,,,interview_scheduled,interview_no_show,,,
APP-001048,LOC-26,South,MGR-026,Cashier,jobboard_a,0-5,limited,2025-09-08,2025-09-09,2025-09-09,2025-09-12,2025-09-14,2025-09-15,2025-09-23,2025-09-23,started,,,,
APP-000229,LOC-16,Northeast,MGR-016,Sales Associate,jobboard_b,11-20,full,2025-09-08,2025-09-08,,,,,,,screened,withdrew,,,
APP-000098,LOC-10,Midwest,MGR-010,Sales Associate,referral,11-20,full,2025-09-08,,,,,,,,applied,failed_knockout,,,
APP-000784,LOC-27,South,MGR-027,Cashier,jobboard_b,6-10,full,2025-09-08,,,,,,,,applied,incomplete_application,,,
APP-000451,LOC-34,West,MGR-034,Sales Associate,jobboard_c,6-10,partial,2025-09-08,2025-09-11,2025-09-14,,,,,,interview_scheduled,interview_no_show,,,
APP-000440,LOC-22,South,MGR-022,Stocker,career_site,11-20,full,2025-09-09,2025-09-11,2025-09-13,2025-09-15,2025-09-17,2025-09-19,2025-09-26,2025-09-26,started,,,,
APP-001007,LOC-42,West,MGR-042,Sales Associate,career_site,6-10,full,2025-09-09,2025-09-09,2025-09-09,2025-09-12,2025-09-14,2025-09-14,2025-09-24,,onboarding_started,no_show_first_shift,,,
