application_id,location_id,region,hiring_manager_id,role,source,commute_band_km,availability_match,applied_at,screened_at,interview_scheduled_at,interview_completed_at,offer_at,onboarding_started_at,scheduled_first_shift_at,first_shift_at,stage_reached,exit_reason,separation_at,tenure_days,separation_reason
APP-001148,LOC-04,Midwest,MGR-004,Delivery Driver,staffing_agency,21-40,full,2025-09-05,2025-09-06,2025-09-07,2025-09-09,2025-09-10,2025-09-11,2025-09-24,2025-09-24,started,,,,
APP-000820,LOC-17,Northeast,MGR-017,Dispatcher,jobboard_a,6-10,partial,2025-09-05,,,,,,,,applied,failed_knockout,,,
APP-000714,LOC-33,South,MGR-033,Delivery Driver,career_site,11-20,partial,2025-09-05,2025-09-07,2025-09-07,2025-09-11,2025-09-12,2025-09-14,2025-09-17,2025-09-17,started,,,,
APP-000782,LOC-09,Midwest,MGR-009,Delivery Driver,jobboard_a,11-20,partial,2025-09-05,2025-09-06,2025-09-06,2025-09-09,2025-09-09,2025-09-10,2025-09-13,2025-09-13,started,,,,
APP-000214,LOC-04,Midwest,MGR-004,Delivery Driver,career_site,11-20,partial,2025-09-05,,,,,,,,applied,availability_mismatch,,,
APP-000694,LOC-09,Midwest,MGR-009,Delivery Driver,jobboard_b,0-5,full,2025-09-05,2025-09-07,,,,,,,screened,unresponsive,,,
APP-000240,LOC-21,Northeast,MGR-021,Delivery Driver,jobboard_c,6-10,limited,2025-09-05,,,,,,,,applied,failed_knockout,,,
APP-000328,LOC-02,Midwest,MGR-002,Dispatcher,staffing_agency,11-20,partial,2025-09-05,,,,,,,,applied,availability_mismatch,,,
APP-000509,LOC-18,Northeast,MGR-018,Warehouse Associate,referral,21-40,full,2025-09-05,2025-09-08,2025-09-10,,,,,,interview_scheduled,interview_no_show,,,
APP-000765,LOC-17,Northeast,MGR-017,Package Handler,jobboard_a,11-20,full,2025-09-05,,,,,,,,applied,availability_mismatch,,,
APP-000366,LOC-11,Midwest,MGR-011,Package Handler,jobboard_b,6-10,full,2025-09-05,2025-09-08,2025-09-10,,,,,,interview_scheduled,interview_no_show,,,
APP-000307,LOC-16,Northeast,MGR-016,Dispatcher,jobboard_b,0-5,full,2025-09-05,,,,,,,,applied,failed_knockout,,,
APP-000057,LOC-10,Midwest,MGR-010,Dispatcher,jobboard_a,40+,full,2025-09-05,,,,,,,,applied,incomplete_application,,,
APP-000009,LOC-04,Midwest,MGR-004,Delivery Driver,jobboard_c,21-40,full,2025-09-05,2025-09-07,2025-09-09,2025-09-15,,,,,interview_completed,candidate_declined,,,
APP-000166,LOC-35,West,MGR-035,Dispatcher,referral,0-5,partial,2025-09-05,2025-09-06,2025-09-07,2025-09-10,2025-09-10,2025-09-12,2025-09-19,2025-09-19,started,,,,
APP-001010,LOC-08,Midwest,MGR-008,Warehouse Associate,jobboard_b,11-20,partial,2025-09-05,,,,,,,,applied,availability_mismatch,,,
APP-000948,LOC-23,South,MGR-023,Dispatcher,jobboard_c,21-40,partial,2025-09-05,,,,,,,,applied,incomplete_application,,,
APP-000473,LOC-40,West,MGR-040,Package Handler,career_site,11-20,full,2025-09-05,,,,,,,,applied,withdrew,,,
APP-000940,LOC-30,South,MGR-030,Package Handler,referral,40+,limited,2025-09-05,2025-09-07,,,,,,,screened,withdrew,,,
APP-000592,LOC-28,South,MGR-028,Warehouse Associate,jobboard_c,40+,full,2025-09-05,,,,,,,,applied,availability_mismatch,,,
APP-001247,LOC-32,South,MGR-032,Package Handler,jobboard_a,6-10,partial,2025-09-05,,,,,,,,applied,withdrew,,,
APP-000406,LOC-12,Northeast,MGR-012,Delivery Driver,jobboard_a,11-20,full,2025-09-05,,,,,,,,applied,availability_mismatch,,,
APP-000567,LOC-38,West,MGR-038,Warehouse Associate,jobboard_c,11-20,full,2025-09-06,2025-09-08,2025-09-11,,,,,,interview_scheduled,interview_no_show,,,
APP-000346,LOC-21,Northeast,MGR-021,Delivery Driver,jobboard_c,6-10,full,2025-09-06,2025-09-07,,,,,,,screened,unresponsive,,,
APP-001056,LOC-13,Northeast,MGR-013,Dispatcher,jobboard_c,0-5,partial,2025-09-06,2025-09-06,,,,,,,screened,withdrew,,,
APP-001027,LOC-02,Midwest,MGR-002,Team Lead,jobboard_c,40+,full,2025-09-06,,,,,,,,applied,availability_mismatch,,,
APP-001009,LOC-32,South,MGR-032,Warehouse Associate,jobboard_c,0-5,partial,2025-09-06,,,,,,,,applied,failed_knockout,,,
APP-000090,LOC-40,West,MGR-040,Warehouse Associate,jobboard_c,0-5,partial,2025-09-06,,,,,,,,applied,withdrew,,,
APP-001107,LOC-10,Midwest,MGR-010,Package Handler,jobboard_c,0-5,full,2025-09-06,2025-09-09,2025-09-11,2025-09-13,2025-09-16,2025-09-17,2025-09-30,,onboarding_started,no_show_first_shift,,,
APP-001222,LOC-21,Northeast,MGR-021,Team Lead,jobboard_c,11-20,full,2025-09-06,2025-09-08,2025-09-09,2025-09-14,2025-09-14,2025-09-15,2025-09-25,2025-09-25,started,,2025-10-10,15,attendance
APP-000458,LOC-25,South,MGR-025,Package Handler,jobboard_c,6-10,full,2025-09-06,,,,,,,,applied,incomplete_application,,,
APP-001153,LOC-29,South,MGR-029,Delivery Driver,jobboard_b,11-20,limited,2025-09-06,,,,,,,,applied,withdrew,,,
APP-000486,LOC-36,West,MGR-036,Delivery Driver,jobboard_c,0-5,partial,2025-09-06,,,,,,,,applied,incomplete_application,,,
APP-000278,LOC-36,West,MGR-036,Warehouse Associate,staffing_agency,21-40,partial,2025-09-06,2025-09-07,,,,,,,screened,no_interview_slot,,,
APP-000785,LOC-32,South,MGR-032,Warehouse Associate,jobboard_c,6-10,limited,2025-09-06,2025-09-08,2025-09-11,,,,,,interview_scheduled,interview_no_show,,,
APP-000118,LOC-07,Midwest,MGR-007,Warehouse Associate,jobboard_c,40+,full,2025-09-06,2025-09-09,,,,,,,screened,no_interview_slot,,,
APP-000239,LOC-26,South,MGR-026,Dispatcher,referral,6-10,partial,2025-09-06,,,,,,,,applied,incomplete_application,,,
APP-000541,LOC-24,South,MGR-024,Warehouse Associate,jobboard_c,0-5,limited,2025-09-06,,,,,,,,applied,failed_knockout,,,
APP-001160,LOC-26,South,MGR-026,Package Handler,referral,11-20,limited,2025-09-06,2025-09-07,2025-09-08,2025-09-12,,,,,interview_completed,not_qualified,,,
APP-001282,LOC-25,South,MGR-025,Team Lead,jobboard_c,11-20,partial,2025-09-06,2025-09-06,,,,,,,screened,no_interview_slot,,,
APP-000435,LOC-01,Midwest,MGR-001,Delivery Driver,jobboard_c,6-10,partial,2025-09-06,,,,,,,,applied,availability_mismatch,,,
APP-000254,LOC-08,Midwest,MGR-008,Warehouse Associate,jobboard_c,0-5,full,2025-09-06,2025-09-06,2025-09-06,,,,,,interview_scheduled,interview_no_show,,,
APP-001034,LOC-03,Midwest,MGR-003,Dispatcher,jobboard_a,11-20,full,2025-09-06,2025-09-08,,,,,,,screened,no_interview_slot,,,
APP-001168,LOC-12,Northeast,MGR-012,Package Handler,jobboard_a,11-20,partial,2025-09-06,2025-09-07,2025-09-08,2025-09-13,2025-09-14,,,,offer_extended,failed_dot_medical,,,
APP-001040,LOC-06,Midwest,MGR-006,Package Handler,referral,0-5,partial,2025-09-06,,,,,,,,applied,availability_mismatch,,,
APP-001231,LOC-34,West,MGR-034,Package Handler,jobboard_c,0-5,partial,2025-09-06,,,,,,,,applied,withdrew,,,
APP-000523,LOC-29,South,MGR-029,Delivery Driver,referral,6-10,partial,2025-09-06,2025-09-09,,,,,,,screened,unresponsive,,,
APP-001238,LOC-23,South,MGR-023,Package Handler,referral,21-40,full,2025-09-06,,,,,,,,applied,failed_knockout,,,
APP-000703,LOC-17,Northeast,MGR-017,Delivery Driver,jobboard_c,6-10,limited,2025-09-06,2025-09-08,2025-09-09,,,,,,interview_scheduled,interview_no_show,,,
APP-000179,LOC-06,Midwest,MGR-006,Delivery Driver,jobboard_c,0-5,limited,2025-09-06,,,,,,,,applied,availability_mismatch,,,
APP-000707,LOC-23,South,MGR-023,Delivery Driver,jobboard_c,6-10,full,2025-09-06,2025-09-07,2025-09-08,2025-09-13,,,,,interview_completed,not_qualified,,,
APP-000112,LOC-29,South,MGR-029,Delivery Driver,career_site,11-20,full,2025-09-06,,,,,,,,applied,withdrew,,,
APP-000661,LOC-17,Northeast,MGR-017,Delivery Driver,career_site,6-10,full,2025-09-06,,,,,,,,applied,availability_mismatch,,,
APP-000409,LOC-28,South,MGR-028,Delivery Driver,jobboard_c,0-5,full,2025-09-06,,,,,,,,applied,incomplete_application,,,
APP-000712,LOC-04,Midwest,MGR-004,Package Handler,jobboard_c,11-20,full,2025-09-06,2025-09-07,2025-09-10,2025-09-16,2025-09-18,2025-09-19,2025-09-24,,onboarding_started,no_show_first_shift,,,
APP-001074,LOC-18,Northeast,MGR-018,Warehouse Associate,jobboard_c,6-10,full,2025-09-06,2025-09-06,2025-09-06,,,,,,interview_scheduled,interview_no_show,,,
APP-000742,LOC-36,West,MGR-036,Delivery Driver,jobboard_c,6-10,full,2025-09-06,2025-09-09,2025-09-13,,,,,,interview_scheduled,interview_no_show,,,
APP-000496,LOC-24,South,MGR-024,Dispatcher,jobboard_c,6-10,full,2025-09-06,,,,,,,,applied,availability_mismatch,,,
APP-000184,LOC-12,Northeast,MGR-012,Delivery Driver,jobboard_b,40+,partial,2025-09-06,,,,,,,,applied,incomplete_application,,,
APP-001263,LOC-04,Midwest,MGR-004,Delivery Driver,jobboard_c,11-20,full,2025-09-06,2025-09-09,2025-09-09,2025-09-12,2025-09-15,2025-09-16,2025-09-27,,onboarding_started,no_show_first_shift,,,
APP-000296,LOC-15,Northeast,MGR-015,Team Lead,jobboard_c,11-20,full,2025-09-06,,,,,,,,applied,incomplete_application,,,
APP-000624,LOC-21,Northeast,MGR-021,Delivery Driver,career_site,6-10,full,2025-09-06,2025-09-09,2025-09-09,2025-09-14,,,,,interview_completed,failed_background_check,,,
APP-000471,LOC-06,Midwest,MGR-006,Warehouse Associate,jobboard_c,11-20,full,2025-09-06,,,,,,,,applied,withdrew,,,
APP-000380,LOC-13,Northeast,MGR-013,Team Lead,jobboard_b,6-10,partial,2025-09-06,,,,,,,,applied,withdrew,,,
APP-000084,LOC-11,Midwest,MGR-011,Package Handler,jobboard_c,6-10,partial,2025-09-06,,,,,,,,applied,availability_mismatch,,,
APP-000502,LOC-39,West,MGR-039,Team Lead,career_site,0-5,partial,2025-09-06,2025-09-07,2025-09-08,,,,,,interview_scheduled,interview_no_show,,,
APP-000598,LOC-18,Northeast,MGR-018,Warehouse Associate,jobboard_c,6-10,partial,2025-09-06,2025-09-06,2025-09-07,2025-09-12,2025-09-14,2025-09-16,2025-09-24,2025-09-24,started,,2025-10-13,19,found_other_job
APP-000024,LOC-04,Midwest,MGR-004,Delivery Driver,jobboard_a,21-40,full,2025-09-06,2025-09-09,2025-09-10,2025-09-14,2025-09-16,2025-09-17,2025-10-02,,onboarding_started,no_show_first_shift,,,
APP-000763,LOC-17,Northeast,MGR-017,Package Handler,staffing_agency,21-40,full,2025-09-06,,,,,,,,applied,failed_knockout,,,
APP-000507,LOC-39,West,MGR-039,Team Lead,jobboard_c,11-20,limited,2025-09-06,2025-09-07,2025-09-07,2025-09-11,,,,,interview_completed,failed_background_check,,,
APP-000878,LOC-39,West,MGR-039,Warehouse Associate,jobboard_b,40+,full,2025-09-06,,,,,,,,applied,availability_mismatch,,,
APP-000958,LOC-39,West,MGR-039,Team Lead,jobboard_c,11-20,full,2025-09-06,,,,,,,,applied,incomplete_application,,,
APP-001129,LOC-15,Northeast,MGR-015,Package Handler,jobboard_c,40+,full,2025-09-06,,,,,,,,applied,availability_mismatch,,,
APP-000862,LOC-12,Northeast,MGR-012,Delivery Driver,jobboard_c,11-20,limited,2025-09-06,2025-09-07,2025-09-07,2025-09-11,2025-09-11,2025-09-11,2025-09-27,,onboarding_started,no_show_first_shift,,,
APP-000490,LOC-22,South,MGR-022,Warehouse Associate,jobboard_c,11-20,partial,2025-09-06,2025-09-07,2025-09-07,2025-09-13,,,,,interview_completed,candidate_declined,,,
APP-000766,LOC-08,Midwest,MGR-008,Warehouse Associate,staffing_agency,6-10,full,2025-09-06,2025-09-06,2025-09-07,2025-09-11,2025-09-12,2025-09-13,2025-09-21,2025-09-21,started,,,,
APP-001179,LOC-12,Northeast,MGR-012,Warehouse Associate,jobboard_c,6-10,full,2025-09-06,,,,,,,,applied,incomplete_application,,,
APP-000593,LOC-14,Northeast,MGR-014,Warehouse Associate,jobboard_c,11-20,full,2025-09-06,2025-09-07,2025-09-14,2025-09-17,2025-09-19,2025-09-21,2025-09-24,,onboarding_started,no_show_first_shift,,,
APP-001111,LOC-31,South,MGR-031,Delivery Driver,jobboard_b,0-5,full,2025-09-06,,,,,,,,applied,incomplete_application,,,
APP-001061,LOC-25,South,MGR-025,Package Handler,jobboard_c,21-40,partial,2025-09-06,2025-09-08,2025-09-15,2025-09-18,2025-09-19,2025-09-21,2025-10-02,2025-10-02,started,,,,
APP-000961,LOC-40,West,MGR-040,Package Handler,jobboard_c,0-5,full,2025-09-06,2025-09-08,,,,,,,screened,no_interview_slot,,,
APP-000524,LOC-18,Northeast,MGR-018,Dispatcher,jobboard_c,0-5,full,2025-09-06,2025-09-08,2025-09-09,2025-09-10,2025-09-12,,,,offer_extended,unresponsive_after_offer,,,
APP-000686,LOC-09,Midwest,MGR-009,Warehouse Associate,jobboard_b,0-5,full,2025-09-06,2025-09-09,2025-09-11,2025-09-15,2025-09-16,2025-09-16,2025-09-26,2025-09-26,started,,,,
APP-000718,LOC-35,West,MGR-035,Delivery Driver,jobboard_b,6-10,partial,2025-09-07,2025-09-08,2025-09-10,2025-09-16,,,,,interview_completed,candidate_declined,,,
APP-000103,LOC-42,West,MGR-042,Package Handler,jobboard_a,6-10,limited,2025-09-07,2025-09-10,2025-09-11,,,,,,interview_scheduled,interview_no_show,,,
APP-000317,LOC-21,Northeast,MGR-021,Delivery Driver,referral,0-5,full,2025-09-07,,,,,,,,applied,incomplete_application,,,
APP-001088,LOC-29,South,MGR-029,Delivery Driver,career_site,11-20,full,2025-09-07,2025-09-07,2025-09-10,2025-09-13,2025-09-14,2025-09-16,2025-10-01,2025-10-01,started,,,,
APP-001299,LOC-10,Midwest,MGR-010,Package Handler,jobboard_a,11-20,partial,2025-09-07,,,,,,,,applied,availability_mismatch,,,
APP-000721,LOC-41,West,MGR-041,Dispatcher,jobboard_c,0-5,full,2025-09-07,,,,,,,,applied,incomplete_application,,,
APP-000074,LOC-40,West,MGR-040,Package Handler,jobboard_a,6-10,partial,2025-09-07,,,,,,,,applied,incomplete_application,,,
APP-000286,LOC-20,Northeast,MGR-020,Delivery Driver,jobboard_a,0-5,partial,2025-09-07,,,,,,,,applied,incomplete_application,,,
APP-000556,LOC-41,West,MGR-041,Package Handler,staffing_agency,0-5,partial,2025-09-07,,,,,,,,applied,incomplete_application,,,
APP-001038,LOC-06,Midwest,MGR-006,Warehouse Associate,career_site,11-20,full,2025-09-07,2025-09-07,2025-09-10,,,,,,interview_scheduled,interview_no_show,,,
APP-000472,LOC-30,South,MGR-030,Delivery Driver,jobboard_c,6-10,full,2025-09-07,2025-09-10,2025-09-10,2025-09-12,2025-09-12,2025-09-12,2025-09-16,2025-09-16,started,,,,
APP-000615,LOC-01,Midwest,MGR-001,Package Handler,referral,11-20,partial,2025-09-07,,,,,,,,applied,availability_mismatch,,,
APP-000814,LOC-34,West,MGR-034,Team Lead,jobboard_a,0-5,partial,2025-09-07,,,,,,,,applied,incomplete_application,,,
APP-000528,LOC-39,West,MGR-039,Warehouse Associate,jobboard_b,6-10,full,2025-09-07,2025-09-09,,,,,,,screened,withdrew,,,
APP-001265,LOC-06,Midwest,MGR-006,Warehouse Associate,staffing_agency,11-20,full,2025-09-07,2025-09-07,2025-09-10,,,,,,interview_scheduled,interview_no_show,,,
APP-000622,LOC-34,West,MGR-034,Package Handler,jobboard_b,6-10,full,2025-09-07,2025-09-07,2025-09-08,2025-09-13,2025-09-14,2025-09-14,2025-10-01,,onboarding_started,no_show_first_shift,,,
APP-001122,LOC-11,Midwest,MGR-011,Delivery Driver,staffing_agency,0-5,full,2025-09-07,2025-09-09,2025-09-12,,,,,,interview_scheduled,interview_no_show,,,
APP-000013,LOC-30,South,MGR-030,Warehouse Associate,jobboard_c,11-20,full,2025-09-07,2025-09-09,2025-09-10,,,,,,interview_scheduled,interview_no_show,,,
APP-000052,LOC-11,Midwest,MGR-011,Team Lead,career_site,11-20,partial,2025-09-07,,,,,,,,applied,availability_mismatch,,,
APP-000882,LOC-25,South,MGR-025,Warehouse Associate,jobboard_b,6-10,full,2025-09-07,,,,,,,,applied,withdrew,,,
APP-000161,LOC-06,Midwest,MGR-006,Warehouse Associate,jobboard_c,40+,limited,2025-09-07,,,,,,,,applied,availability_mismatch,,,
APP-001113,LOC-21,Northeast,MGR-021,Package Handler,jobboard_a,6-10,full,2025-09-07,2025-09-10,2025-09-10,2025-09-11,2025-09-13,2025-09-15,2025-09-27,2025-09-27,started,,,,
APP-000651,LOC-17,Northeast,MGR-017,Warehouse Associate,jobboard_a,0-5,full,2025-09-07,2025-09-09,2025-09-12,,,,,,interview_scheduled,interview_no_show,,,
APP-000213,LOC-35,West,MGR-035,Warehouse Associate,career_site,0-5,full,2025-09-07,2025-09-10,2025-09-11,2025-09-16,2025-09-16,2025-09-17,2025-09-30,2025-09-30,started,,2025-10-01,1,voluntary_quit
APP-000991,LOC-18,Northeast,MGR-018,Delivery Driver,staffing_agency,11-20,full,2025-09-07,2025-09-09,2025-09-09,2025-09-15,2025-09-15,,,,offer_extended,offer_declined,,,
APP-000038,LOC-05,Midwest,MGR-005,Delivery Driver,staffing_agency,0-5,partial,2025-09-07,,,,,,,,applied,availability_mismatch,,,
APP-000849,LOC-37,West,MGR-037,Dispatcher,jobboard_b,0-5,full,2025-09-07,,,,,,,,applied,incomplete_application,,,
APP-000575,LOC-15,Northeast,MGR-015,Warehouse Associate,staffing_agency,0-5,full,2025-09-07,2025-09-07,2025-09-07,,,,,,interview_scheduled,interview_no_show,,,
APP-000140,LOC-02,Midwest,MGR-002,Package Handler,staffing_agency,11-20,partial,2025-09-07,,,,,,,,applied,availability_mismatch,,,
APP-001255,LOC-08,Midwest,MGR-008,Warehouse Associate,jobboard_c,6-10,limited,2025-09-07,,,,,,,,applied,availability_mismatch,,,
APP-000816,LOC-17,Northeast,MGR-017,Delivery Driver,jobboard_c,0-5,full,2025-09-07,,,,,,,,applied,withdrew,,,
APP-000404,LOC-27,South,MGR-027,Dispatcher,jobboard_a,21-40,limited,2025-09-07,2025-09-08,2025-09-11,,,,,,interview_scheduled,interview_no_show,,,
APP-001294,LOC-25,South,MGR-025,Package Handler,jobboard_b,6-10,full,2025-09-07,2025-09-08,,,,,,,screened,no_interview_slot,,,
APP-001032,LOC-25,South,MGR-025,Dispatcher,referral,0-5,full,2025-09-07,2025-09-07,2025-09-15,2025-09-19,2025-09-21,2025-09-21,2025-09-27,2025-09-27,started,,,,
APP-001098,LOC-22,South,MGR-022,Warehouse Associate,jobboard_c,11-20,partial,2025-09-07,,,,,,,,applied,availability_mismatch,,,
APP-000349,LOC-18,Northeast,MGR-018,Warehouse Associate,referral,6-10,limited,2025-09-07,2025-09-08,,,,,,,screened,unresponsive,,,
APP-000482,LOC-35,West,MGR-035,Warehouse Associate,jobboard_c,21-40,partial,2025-09-07,2025-09-10,2025-09-12,2025-09-16,2025-09-16,2025-09-17,2025-10-01,2025-10-01,started,,,,
APP-000670,LOC-28,South,MGR-028,Warehouse Associate,staffing_agency,21-40,partial,2025-09-07,,,,,,,,applied,withdrew,,,
APP-000438,LOC-17,Northeast,MGR-017,Warehouse Associate,staffing_agency,6-10,full,2025-09-07,2025-09-08,2025-09-10,2025-09-16,2025-09-18,,,,offer_extended,offer_declined,,,
APP-000566,LOC-30,South,MGR-030,Package Handler,jobboard_c,11-20,full,2025-09-07,,,,,,,,applied,failed_knockout,,,
APP-001014,LOC-10,Midwest,MGR-010,Package Handler,jobboard_c,6-10,partial,2025-09-07,,,,,,,,applied,availability_mismatch,,,
APP-000065,LOC-16,Northeast,MGR-016,Warehouse Associate,career_site,21-40,partial,2025-09-07,,,,,,,,applied,incomplete_application,,,
APP-000666,LOC-15,Northeast,MGR-015,Dispatcher,referral,21-40,full,2025-09-07,2025-09-07,2025-09-08,2025-09-12,2025-09-14,2025-09-14,2025-09-20,2025-09-20,started,,,,
APP-001273,LOC-17,Northeast,MGR-017,Delivery Driver,referral,11-20,limited,2025-09-08,2025-09-10,2025-09-13,2025-09-17,,,,,interview_completed,candidate_declined,,,
APP-000580,LOC-34,West,MGR-034,Delivery Driver,jobboard_a,0-5,limited,2025-09-08,,,,,,,,applied,availability_mismatch,,,
APP-001272,LOC-25,South,MGR-025,Package Handler,jobboard_a,11-20,limited,2025-09-08,,,,,,,,applied,incomplete_application,,,
APP-001165,LOC-35,West,MGR-035,Delivery Driver,referral,11-20,full,2025-09-08,2025-09-08,2025-09-08,2025-09-09,2025-09-09,2025-09-09,2025-09-22,2025-09-22,started,,,,
APP-000664,LOC-20,Northeast,MGR-020,Package Handler,career_site,11-20,full,2025-09-08,2025-09-09,,,,,,,screened,unresponsive,,,
APP-000413,LOC-17,Northeast,MGR-017,Dispatcher,referral,0-5,full,2025-09-08,2025-09-10,2025-09-12,2025-09-15,2025-09-17,2025-09-17,2025-09-25,2025-09-25,started,,,,
APP-000711,LOC-31,South,MGR-031,Warehouse Associate,jobboard_c,21-40,partial,2025-09-08,2025-09-09,,,,,,,screened,no_interview_slot,,,
APP-000551,LOC-05,Midwest,MGR-005,Package Handler,staffing_agency,0-5,full,2025-09-08,2025-09-09,2025-09-11,2025-09-17,2025-09-19,2025-09-19,2025-10-03,2025-10-03,started,,2025-10-31,28,voluntary_quit
APP-000614,LOC-25,South,MGR-025,Warehouse Associate,referral,0-5,full,2025-09-08,,,,,,,,applied,incomplete_application,,,
APP-000725,LOC-19,Northeast,MGR-019,Warehouse Associate,jobboard_b,0-5,partial,2025-09-08,2025-09-10,,,,,,,screened,no_interview_slot,,,
APP-000369,LOC-23,South,MGR-023,Team Lead,jobboard_c,11-20,partial,2025-09-08,,,,,,,,applied,failed_knockout,,,
APP-001151,LOC-34,West,MGR-034,Team Lead,jobboard_c,6-10,limited,2025-09-08,,,,,,,,applied,availability_mismatch,,,
APP-000802,LOC-27,South,MGR-027,Warehouse Associate,jobboard_a,6-10,limited,2025-09-08,2025-09-10,,,,,,,screened,unresponsive,,,
APP-000198,LOC-04,Midwest,MGR-004,Delivery Driver,jobboard_c,6-10,full,2025-09-08,2025-09-08,2025-09-10,,,,,,interview_scheduled,interview_no_show,,,
APP-000177,LOC-35,West,MGR-035,Package Handler,career_site,6-10,full,2025-09-08,2025-09-10,2025-09-10,2025-09-16,,,,,interview_completed,not_qualified,,,
APP-000176,LOC-04,Midwest,MGR-004,Delivery Driver,referral,40+,partial,2025-09-08,,,,,,,,applied,availability_mismatch,,,
APP-000950,LOC-35,West,MGR-035,Dispatcher,jobboard_c,0-5,full,2025-09-08,2025-09-09,2025-09-09,,,,,,interview_scheduled,interview_no_show,,,
APP-000252,LOC-14,Northeast,MGR-014,Warehouse Associate,career_site,6-10,full,2025-09-08,,,,,,,,applied,availability_mismatch,,,
APP-000157,LOC-28,South,MGR-028,Package Handler,referral,11-20,partial,2025-09-08,2025-09-09,2025-09-12,2025-09-17,2025-09-19,,,,offer_extended,failed_background_check,,,
APP-000062,LOC-01,Midwest,MGR-001,Warehouse Associate,jobboard_c,11-20,full,2025-09-08,,,,,,,,applied,withdrew,,,
APP-000808,LOC-24,South,MGR-024,Delivery Driver,career_site,6-10,full,2025-09-08,,,,,,,,applied,availability_mismatch,,,
APP-001209,LOC-02,Midwest,MGR-002,Warehouse Associate,referral,0-5,partial,2025-09-08,,,,,,,,applied,availability_mismatch,,,
APP-001208,LOC-16,Northeast,MGR-016,Delivery Driver,staffing_agency,0-5,full,2025-09-08,,,,,,,,applied,failed_knockout,,,
APP-000143,LOC-04,Midwest,MGR-004,Delivery Driver,jobboard_b,11-20,partial,2025-09-08,,,,,,,,applied,availability_mismatch,,,
